selection_type,selection_level,artifact_id,repo_id,name,normalized_description,artifact_group_size,repo_full_name,path,file_sha,first_commit_at,sibling_file_count,sibling_content_sha,notes
lineage,high,2011848,21951,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,Stacked-Labs/poker-game,.agents/skills/frontend-design/SKILL.md,8514acaa861d5e81e6a07a020b034017570c0c69,2026-01-22T16:55:28Z,3,dc185bc795b8ddc5633f30b51e12529db4b4e6e1c516bc2d8fbbd814992a9645,128 artifact family
lineage,high,1613218,151286,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,erwinhenraat/M3_GDV_Arcade,.claude/skills/frontend-design/SKILL.md,1637a782da66abd1203327ffe420ae2f399d3dcc,2026-01-22T18:52:47Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1879115,99035,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",106,jordanhindo/Turtlez,.claude/skills/mobile-fronted/skill.md,0308133b2b16eae5466f295c4c08972788381aa1,2026-01-24T00:28:05Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1563719,80091,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",106,fabriqaai/specs.md,.claude/skills/frontend-design/SKILL.md,cfb6413fbf1e56166039788627ab7c6c56be65a0,2026-01-25T00:26:35Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1404924,70380,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",106,Weaverse/.agents,skills/frontend-design/SKILL.md,a16afa213d241b1fab6ae39d4f813d24e096e0a8,2026-01-26T01:26:00Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,3530558,269217,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",106,roblucci9302/ILM-BAVINI,.claude/skills/frontend-design/SKILL.md,38451bd7b3b31cfc23f90b0db00eab691e09c329,2026-01-26T11:21:59Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,3340628,181071,frontend-design,"create distinctive, production-grade frontend interfaces aligned with bos design principles. generates polished code with intentional aesthetics that feel designed, not auto-generated.",2,opensesh/OS_design-directory,.claude/skills/frontend-design/SKILL.md,b392daf0a7d51342123d5a6d3cb208c878e6a236,2026-01-28T06:13:45Z,1,886e013a81621bc9878bf665066d2c0ee8d44740594d6ba5012417c1d40e888b,128 artifact family
lineage,high,2189255,121224,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that feels intentional and memorable.",2,msjoshlopez/vibe-coders-anonymous,.claude/skills/frontend-design/SKILL.md,7d1a54cabeb97e15f63d38cd03bea93eab9863d0,2026-01-30T07:11:48Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,3688289,57868,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,diego-tobalina/vibe-coding,.claude/skills/frontend-design/SKILL.md,8f7f0f5218253472b2cbd399a0e26ff2dfe541df,2026-01-30T22:02:50Z,1,ef22f4c606055641ee86563fd09ddebcdd45f3ecac5870a01f30aa00d742b919,128 artifact family
lineage,high,1600612,168718,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",106,zenthor-hub/zenthor-assist,.claude/skills/frontend-design/SKILL.md,1b3ca3c3b07527d9e80a8fc1e12cbd6d8b48884b,2026-01-31T02:34:07Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,3652702,275726,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,miketromba/tokencounter.space,.cursor/skills/frontend-design/SKILL.md,056611ae848cceda08d7615334a3f137051112f7,2026-01-31T18:56:25Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1465976,157001,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,Maxamed-Maxamed/DogWalker_app,.claude/skills/frontend-design/SKILL.md,9764ff9b8234c6e2c184e501d1b62c3e94ad1418,2026-02-01T13:13:06Z,1,ef22f4c606055641ee86563fd09ddebcdd45f3ecac5870a01f30aa00d742b919,128 artifact family
lineage,high,1463939,156784,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,ModelEngine-Group/DataMate,.claude/skills/frontend-design/SKILL.md,99b60b54fce84723c41ba7e3c7f53f43cfa0c2bf,2026-02-02T08:28:22Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1427221,140553,frontend-design,"this skill should be used when creating distinctive, production-grade frontend interfaces with high design quality. it applies when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",3,jayteealao/BoxyBop,.claude/skills/frontend-design/SKILL.md,a8344c4e7d4f433d0f3c58b5a46e271ab2d8841f,2026-02-03T12:29:37Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1420860,82733,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",106,udohsolomon/solomonamos,.claude/skills/frontend-design/SKILL.md,9e052637d903e9294fe23254bdb631616ab2ce35,2026-02-03T18:26:17Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,2509759,98954,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",106,bises/Goal-Tracker,.claude/skills/frontend-design/SKILL.md,322ba739b1447b92fd18fc0598caa165cd0a347d,2026-02-04T19:41:36Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,3033824,47137,frontend-design,"design thinking and decision-making for web ui. use when designing components, layouts, color schemes, typography, or creating aesthetic interfaces. teaches principles, not fixed values.",12,HaoNgo232/agent-bridge-kit,.github/skills/frontend-design/SKILL.md,9a94422accf52abccd4f9bdf89b4c52e55bbea40,2026-02-05T11:43:16Z,9,4be9f41eeebc24499601857f9c2ced4d2f0320d4ef637d057cfc275e9d504fb8,128 artifact family
lineage,high,1467868,157311,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,arestivo/qoodle,.claude/skills/frontend-design/SKILL.md,b3ae85449b3cfff50790599aad3a9b0f28c99093,2026-02-05T13:58:25Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1419080,152903,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, or applications. generates creative, polished code that avoids generic ai aesthetics.",106,mhdcodes/skillcn,src/skills/frontend-design/SKILL.md,c3028cdaa6f8b086db1dcc10d1a1ebb39305b8d9,2026-02-05T22:06:26Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1464650,156816,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,AliAbdullahpgr/travel_agency,.claude/skills/frontend-design/SKILL.md,0b7fe1b39156e0e78270c05c872ed532fb2c3980,2026-02-06T08:32:33Z,1,ef22f4c606055641ee86563fd09ddebcdd45f3ecac5870a01f30aa00d742b919,128 artifact family
lineage,high,1479513,48068,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,nicolas-deyros/astro-portfolio-v2,.claude/skills/frontend-design/SKILL.md,9a310e94f7878c5aad3703a4d4d7da1801f9779a,2026-02-06T12:20:05Z,1,e7efd6cfc947566613c989cc72515c431791a901a5f66019f2cdd95c8c00caae,128 artifact family
lineage,high,1376487,148770,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,simonbesters/genietschap-voorraad,.claude/skills/frontend-design/SKILL.md,c14bffbc529ae3ffd391470446e5315599b0776a,2026-02-06T12:29:53Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1432729,112889,frontend-design,"generates distinctive, production-grade frontend interfaces and artifacts (react, vue, html/css). prioritizes bold aesthetics, unique typography, and motion to avoid generic designs. use when building websites, landing pages, dashboards, posters, or when the user requests to style, beautify, or create visually striking ui.",2,djembaraa/wedding-invitation,.agent/skills/frontend-design/SKILL.md,58ed66e9684b2fed09a557d53bb85f37cf0d2e60,2026-02-06T16:27:09Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,128 artifact family
lineage,high,1479330,89886,frontend-design,"create distinctive, production-grade frontend interfaces with high design quality. use this skill when the user asks to build web components, pages, artifacts, posters, or applications (examples include websites, landing pages, dashboards, react components, html/css layouts, or when styling/beautifying any web ui). generates creative, polished code and ui design that avoids generic ai aesthetics.",128,damilola-elegbede-org/claude-config,system-configs/.claude/skills/frontend-design/SKILL.md,add2b99ad8e50a91c81e05bb2ae557906e91bfd0,2026-02-07T00:18:30Z,1,ef22f4c606055641ee86563fd09ddebcdd45f3ecac5870a01f30aa00d742b919,128 artifact family
